Site_id	Site_name	Dates	Times	An_agency	CL	Na	SO4	CR	NO3+NO2	O-PO4 as P	NH3	TOC	NI	MO	PB	CU	CO	CD	BE	AS	F	HG	AL	SB	AG	BA	MN	ZN	SE	U	Spec. Cond.	Temp	pH
433409112562101	USGS 44	8/18/1992	1210	80020	18																										429	13	7.97
433409112562101	USGS 44	11/5/1992	1150	80020	18	8.5			1.1	0.02	<.01																				420	12	7.98
433409112562101	USGS 44	5/4/1993	1530	80020	18																										429	11.5	7.87
433409112562101	USGS 44	11/1/1993	1330	80020	20	8.8			1.2	0.02	0.02																				442	12	7.89
433409112562101	USGS 44	4/7/1994	921	80020	17																										438	11	7.75
433409112562101	USGS 44	10/3/1994	1113	80020	17	8.5			1.2	0.02	0.01																				439	11.8	7.64
433409112562101	USGS 44	4/13/1995	1430	80020	16																										436	11.4	7.97
433409112562101	USGS 44	10/16/1995	1238	80020	17	8.8	24		1.2	0.02	<.015																				442	11.7	7.95
433409112562101	USGS 44	4/15/1996	1021	80020	16																										434	11.7	8.1
433409112562101	USGS 44	10/28/1996	1506	80020	14	8.5	24		1	0.02	0.03																				420	11.6	8
433409112562101	USGS 44	4/8/1997	1400	80020	13.923																										414	11.6	8
433409112562101	USGS 44	11/4/1997	1410	80020	13.294	7.569	22.554		0.994	0.055	0.079																				413	11.6	7.59
433409112562101	USGS 44	4/22/1998	930	80020	13.362																										408	11	8
433409112562101	USGS 44	10/14/1998	1400	80020	15.185	7.703	22.397		1.011	0.024	<.02																				426	11.4	7.97
433409112562101	USGS 44	4/26/1999	905	80020	12.006																										379	11.6	8.04
433409112562101	USGS 44	10/20/1999	855	80020	14.78	7.828	24.27		1.032	0.034	<.02																				423	11.6	7.8
433409112562101	USGS 44	10/11/2000	1430	80020	12.05	7.6283	23.27		0.81	0.024	<.041																				404	11.6	7.98
433409112562101	USGS 44	4/24/2001	1340	80020	10.3																										386	12.3	7.96
433409112562101	USGS 44	10/15/2001	1616	80020	11.59932	7.57331	22.36192		0.745	0.023	<.04																				392	11.4	7.78
433409112562101	USGS 44	4/16/2002	1303	80020	11.41																										392	11.3	7.98
433409112562101	USGS 44	10/17/2002	1251	80020	10.13	7.67766	21.91		0.807	0.018	<.04																				391	11.6	8.1
433409112562101	USGS 44	4/17/2003	1425	80020	9.76																										389	11.7	7.98
433409112562101	USGS 44	11/10/2003	1343	80020	12.55	7.8566	20.89		0.809	0.02	<.04																				397	11.3	7.5
433409112562101	USGS 44	4/19/2004	1251	80020	12.2	7.8	20.45		0.798	0.023	<.04																				395	11.3	7.99
433409112562101	USGS 44	4/4/2005	1130	80020	12.504	7.896	22.775		0.839	E.016	<.04																				391	11.5	7.7
433409112562101	USGS 44	4/18/2006	955	80020	13.096	7.776	22.874		0.851	0.02	<.04																				392	11.2	7.44
433409112562101	USGS 44	4/12/2007	1132	80020	12.337	8.39	23.192		0.828	0.02321	<.02																				386	11	7.8
433409112562101	USGS 44	4/17/2008	928	80020	12.727	8.331	23.415		0.806	0.0245	<.02																				384	11.7	7.73
433409112562101	USGS 44	4/8/2009	1404	80020	12.682	8.178	22.865		0.823	0.02926	<.02																				381	11.8	7.85
433409112562101	USGS 44	4/27/2010	1311	80020	13.709	7.005	22.659		0.807	0.03146	<.02																				375	12.2	7.69
433409112562101	USGS 44	4/6/2011	1428	80020	13.104	8.195	22.238		0.866	0.02719	<.010																				381	11.7	7.88
433409112562101	USGS 44	4/3/2012	812	80020	11.951	7.804	22.32		0.71469	0.02832	<.010																				369	11.7	7.81
433402112561801	USGS 45	9/5/1977	1235	80020	24	11	28	0													0.2		0				0					12.5	
433402112561801	USGS 45	12/14/1981	1440	80020			40		12	0.03																						12.3	
433402112561801	USGS 45	10/9/1984	1345	80020	21	14	21		0.69	<.01					1						0.2	<.1	30				14					12.4	
433402112561801	USGS 45	11/6/1988	1440	80020					1.2	0.021																					425	13	8.01
433402112561801	USGS 45	11/2/1989	930	80020	19	9.3			1.2	0.03	0.021																				430	11	8.12
433402112561801	USGS 45	4/3/1990	1020	80020	18																										420	13	7.95
433402112561801	USGS 45	7/27/1990	920	80020																											455	12.5	8
433402112561801	USGS 45	10/26/1990	1115	80020	22	9.2	24	8	1.2	0.01	0.01				<1			<1		2	<.1	0.1			<1	80			1		442	13	7.91
433402112561801	USGS 45	4/8/1991	1515	80020	23																										435	12.5	7.97
433402112561801	USGS 45	10/9/1991	1130	80020	22	9.4			1.2	0.021	<.01																				445	13	7.97
433402112561801	USGS 45	4/20/1992	1425	80020	23																										429	12.5	7.96
433402112561801	USGS 45	7/1/1992	1335	80020	20																										435	13	8.01
433402112561801	USGS 45	11/13/1992	1250	80020	19	9			1.2	0.02	<.01																				420	12	7.92
433402112561801	USGS 45	4/29/1993	1716	80020	20																										430	12.5	7.97
433402112561801	USGS 45	6/17/1993	1100	80020	20																												
433402112561801	USGS 45	7/8/1993	1345	80020	19																												
433402112561801	USGS 45	7/15/1993	1729	80020	19																												
433402112561801	USGS 45	8/6/1993	1335	80020	21																												
433402112561801	USGS 45	8/10/1993	1530	80020	22																												
433402112561801	USGS 45	8/17/1993	1530	80020	21																												
433402112561801	USGS 45	8/19/1993	1400	80020	23																												
433402112561801	USGS 45	11/1/1993	1546	80020	21	9.6			1.3	0.02	0.02																				440	12	7.86
433402112561801	USGS 45	4/7/1994	1051	80020	20																										441	12	7.78
433402112561801	USGS 45	10/17/1994	1250	80020	19	9.8			1.3	0.01	0.02																				441	12.1	7.92
433402112561801	USGS 45	4/13/1995	1205	80020	20																										427	11.9	7.96
433402112561801	USGS 45	10/11/1995	1315	80020	21	11	24		1.3	0.02	<.015																				437	12	7.85
433402112561801	USGS 45	4/15/1996	1254	80020	19																										435	12.1	8.12
433402112561801	USGS 45	10/29/1996	1044	80020	19	11	24		1.3	0.02	0.03																				430	12	7.99
433402112561801	USGS 45	4/2/1997	1120	80020	19.589																										442	12	8
433402112561801	USGS 45	10/16/1997	1555	80020	18.608	8.697	25.02		1.15	0.023	<.015																				436	12.2	7.96
433402112561801	USGS 45	4/22/1998	830	80020	18.358																										438	12	8
433402112561801	USGS 45	10/14/1998	1225	80020	17.652	8.175	23.399		1.159	0.023	<.02																				438	11.7	7.94
433402112561801	USGS 45	4/26/1999	1350	80020	17.322																										412	12	8.04
433402112561801	USGS 45	10/20/1999	1510	80020	17.27	8.878	25.38		1.14	0.023	<.02																				434	12	7.97
433402112561801	USGS 45	10/18/2000	1520	80020	16.19	8.203	23.92		1.01	0.022	<.041																				422	12	7.99
433402112561801	USGS 45	5/1/2001	830	80020	16.06																										421	11.7	7.87
433402112561801	USGS 45	10/15/2001	1045	80020	16.98996	8.11058	24.66199		0.976	0.018	<.04																				423	11.8	7.61
433402112561801	USGS 45	4/24/2002	1345	80020	13.99																										413	11.8	7.69
433402112561801	USGS 45	10/7/2002	1110	80020	15.41	9.58608	22.21		1.067	0.022	<.04																				403	12	8.01
433402112561801	USGS 45	4/21/2003	1237	80020	13.85																										399	12	7.97
433402112561801	USGS 45	11/12/2003	1328	80020	15.16	9.5211	20.84		0.947	E.015	<.04																				398	12.1	8
433402112561801	USGS 45	10/13/2004	1505	80020	19.561	10.58	22.665		1.127	E.017	<.04																				399	12.4	7.74
433402112561801	USGS 45	10/19/2005	1513	80020	16.02	8.587	24.039		1.42	0.019	<.04																				409	13.1	7.56
433402112561801	USGS 45	11/1/2006	1429	80020	17.784	9.433	22.55		1.068	0.02185	<.02																				384	11.9	7.77
433402112561801	USGS 45	10/15/2007	1225	80020	15.878	9.155	22.473		0.957	0.02452	<.02																				396	12.9	7.77
433402112561801	USGS 45	10/6/2008	1442	80020		12.11	24.023		1.506	0.02028	<.02																				413	12.7	7.78
433402112561801	USGS 45	10/15/2009	1256	80020	17.585	9.69	23.453		1.038	0.02659	<.02																				395	12.2	7.51
433402112561801	USGS 45	10/6/2010	1246	80020	18.432	10.14	22.514		1.033	0.02816	<.010																				384	12.6	7.55
433402112561801	USGS 45	10/6/2011	1448	80020	23.017	10.96	22.687		1.191	0.02713	<.01																				400	11.6	7.96
433402112561801	USGS 45	10/2/2012	1145	80020	22.027	11.29	21.973		1.17653	0.02577	<.010																				400	12.2	7.67
433407112561501	USGS 46	9/5/1977	1143	80020	38	25	25	0													0.2		0				0					14.6	
433407112561501	USGS 46	12/14/1981	1345	80020			41		9.7	0.04																						17.5	
433407112561501	USGS 46	10/9/1984	1330	80020	56	37	22		2.8	<.01					1						0.3	<.1	10				18					18.4	
433407112561501	USGS 46	11/6/1988	1215	80020					1.4	0.021																					435	12	7.83
433407112561501	USGS 46	11/2/1989	1110	80020	21	8			1.5	0.021	0.021																				440	13	7.9
433407112561501	USGS 46	4/3/1990	1100	80020	25																										440	13.5	7.98
433407112561501	USGS 46	7/27/1990	1005	80020																											460	12.5	8
433407112561501	USGS 46	10/26/1990	1430	80020	25	11	24	8	2.2	0.02	0.01				<1			<1		2	<.1	<.1			<1	83			1		460	12.5	7.93
433407112561501	USGS 46	4/30/1991	1410	80020	23																										455	13.5	7.98
433407112561501	USGS 46	10/9/1991	1400	80020	24	11			2.5	0.03	<.01																				470	13	8.01
433407112561501	USGS 46	4/20/1992	1635	80020	20																										445	12.5	7.97
433407112561501	USGS 46	7/1/1992	1535	80020	23																										455	13	8.03
433407112561501	USGS 46	11/13/1992	1405	80020	22	11			2.6	0.03	0.01																				445	12	7.96
433407112561501	USGS 46	5/4/1993	1630	80020	23																										458	12	7.9
433407112561501	USGS 46	9/13/1993	1710	80020	29																												
433407112561501	USGS 46	9/16/1993	1305	80020	19																												
433407112561501	USGS 46	9/20/1993	1700	80020	20																												
433407112561501	USGS 46	9/27/1993	1230	80020	19																												
433407112561501	USGS 46	9/29/1993	1205	80020	20																												
433407112561501	USGS 46	10/1/1993	1300	80020	20																												
433407112561501	USGS 46	10/20/1993	1200	80020	20																												
433407112561501	USGS 46	10/29/1993	1440	80020	15																												
433407112561501	USGS 46	11/12/1993	1330	80020	14																												
433407112561501	USGS 46	11/17/1993	1450	80020	14																												
433407112561501	USGS 46	11/30/1993	1305	80020	24																												
433407112561501	USGS 46	4/26/1994	1300	80020	21																										458	12	7.75
433407112561501	USGS 46	10/17/1994	1140	80020	23	11			2.9	0.02	0.02																				467	12.1	7.95
433407112561501	USGS 46	4/20/1995	1315	80020	25																										468	12	7.97
433407112561501	USGS 46	10/16/1995	1458	80020	30	15	26		5.3	0.03	<.015																				515	12.6	7.75
433407112561501	USGS 46	4/15/1996	1506	80020	24																										484	12.4	7.97
433407112561501	USGS 46	10/29/1996	1228	80020	22	13	27		3.6	0.03	0.03																				465	12.3	7.99
433407112561501	USGS 46	4/2/1997	1220	80020	20.745																										456	12.1	8.01
433407112561501	USGS 46	10/20/1997	1515	80020	18.995	9.324	25.25		1.719	0.024	<.015																				447	12.2	8
433407112561501	USGS 46	4/20/1998	1555	80020	17.151																										427	12.1	8
433407112561501	USGS 46	10/14/1998	1115	80020	17.121	8.559	23.128		1.431	0.028	<.02																				442	11.7	8.01
433407112561501	USGS 46	4/22/1999	1235	80020	16.901																										404	12	8.03
433407112561501	USGS 46	10/20/1999	755	80020	15.22	9.038	24.04		1.48	0.023	<.02																				426	12	7.76
433407112561501	USGS 46	10/11/2000	1520	80020	14.21	8.5943	23.51		1.455	0.026	<.041																				418	11.9	7.97
433407112561501	USGS 46	5/1/2001	955	80020	14.76																										410	12.1	8
433407112561501	USGS 46	10/15/2001	948	80020	19.17646	8.84858	24.76559		1.59	0.024	<.04																				433	11.7	7.64
433407112561501	USGS 46	4/24/2002	1245	80020	16.36																										429	11.8	7.72
433407112561501	USGS 46	10/7/2002	1225	80020	16.77	10.14849	23.95		2.939	0.026	<.04																				434	12.1	8.02
433407112561501	USGS 46	4/21/2003	1117	80020	15.03																										426	11.9	7.98
433407112561501	USGS 46	11/12/2003	1208	80020	17.15	9.7231	21.84		1.894	0.022	<.04																				424	11.8	8
433407112561501	USGS 46	4/15/2004	1439	80020	16.13	9.29	21.64		1.625	0.023	<.04																				417	12.2	7.93
433407112561501	USGS 46	4/4/2005	1240	80020	16.309	9.477	23.738		1.719	0.019	<.04																				412	11.9	7.47
433407112561501	USGS 46	4/13/2006	1401	80020	15.785	9.374	23.146		1.615	0.02	<.04																				415	12.6	7.36
433407112561501	USGS 46	4/12/2007	1234	80020	15.838	10.1	23.908		1.776	0.02592	<.02																				405	11.9	7.85
433407112561501	USGS 46	4/14/2008	1313	80020	16.407	9.892	23.738		1.778	0.02757	<.02																				408	12.7	7.8
433407112561501	USGS 46	4/8/2009	1252	80020	15.846	9.368	23.558		1.618	0.02886	<.02																				399	12.2	7.87
433407112561501	USGS 46	4/19/2010	946	80020	16.26	8.418	23.153		1.224	0.03309	<.02																				401	12.2	7.64
433407112561501	USGS 46	4/11/2011	1500	80020	16	9.426	23.288		1.334	0.03635	<.010																				398	12.1	7.93
433407112561501	USGS 46	4/4/2012	1324	80020	14.656	8.672	22.699		1.06619	0.02872	<.010																				381	12.1	7.83
433407112560301	USGS 47	9/21/1977	1440	80020	45	29	27	20													0.8		10				0				375	15.1	7.9
433407112560301	USGS 47	12/14/1981	1450	80020			41		8.9	0.02																							
433407112560301	USGS 47	10/23/1984	1145	80020	24	18	20		1.6	<.01					3						0.2	<.1	20				240					17.9	
433407112560301	USGS 47	10/26/1987	1400	80020				7							6			<1	<.5	1		0.4			<1	72			1		460	14	8.05
433407112560301	USGS 47	9/30/1988	1230	80020	23	12	29		1.4	0.021					<5						0.2	0.5	<10				<1				455	15	7.99
433407112560301	USGS 47	10/19/1989	1330	80020	24	13			3.4	0.03	<.01																				450	14.9	7.98
433407112560301	USGS 47	1/19/1990	1230	80020	26																										450	14.5	7.91
433407112560301	USGS 47	4/17/1990	1220	80020	28																										443	14.5	7.93
433407112560301	USGS 47	7/24/1990	1125	80020	25																										470	14	7.93
433407112560301	USGS 47	10/31/1990	1125	80020	31	15	30		3.2	<.01	0.02										0.3										470	14.5	7.94
433407112560301	USGS 47	1/17/1991	1210	80020	27		31														0.2										475	14.5	7.91
433407112560301	USGS 47	4/10/1991	1130	80020	28																										470	14	7.98
433407112560301	USGS 47	7/19/1991	1140	80020	26																										480	14	7.92
433407112560301	USGS 47	10/24/1991	1135	80020	30	14			2.8	0.03	0.01																				461	14	7.94
433407112560301	USGS 47	1/23/1992	1230	80020	31																										472	14	7.98
433407112560301	USGS 47	4/29/1992	1215	80020	31																										480	14.5	8
433407112560301	USGS 47	7/23/1992	1215	80020	33																										488	15	7.95
433407112560301	USGS 47	10/21/1992	1055	80020	36	18			5.7	0.03	0.02																				500	15	7.87
433407112560301	USGS 47	1/25/1993	1345	80020	33																										485	14.5	7.97
433407112560301	USGS 47	4/30/1993	1147	80020	28																										480	14	7.97
433407112560301	USGS 47	7/28/1993	1050	80020	37																										511	15	7.8
433407112560301	USGS 47	10/26/1993	1205	80020	31	15			4	0.03	0.03																				496	14	7.79
433407112560301	USGS 47	4/22/1994	1240	80020	27																										491	13.7	7.8
433407112560301	USGS 47	10/19/1994	1200	80020	38	19			7.6	0.03	0.01																				546	14.2	7.81
433407112560301	USGS 47	4/13/1995	1230	80020	34																										527	13.7	7.96
433407112560301	USGS 47	10/16/1995	1110	80020	35	17	29		4.9	0.04	<.015																				527	13.5	7.87
433407112560301	USGS 47	4/17/1996	1130	80020	36																										518	13.6	7.94
433407112560301	USGS 47	10/21/1996	1140	80020	44	22	31		5.1	0.03	<.015																				572	13.7	7.95
433407112560301	USGS 47	4/7/1997	1225	80020	39.163																										556	14	7.9
433407112560301	USGS 47	10/14/1997	1210	80020	37.595	18.88	29.613		10.38	0.028	<.015																				555	14	7.93
433407112560301	USGS 47	4/9/1998	1120	80020	30.976																										533	13.8	7.78
433407112560301	USGS 47	10/28/1998	1100	80020	25.524	15.2	25.057		5.952	0.02	0.033																				504	13.2	7.84
433407112560301	USGS 47	4/27/1999	1040	80020	21.459																										459	13.1	7.97
433407112560301	USGS 47	10/20/1999	1130	80020	20.17	12.493	26.04		2.623	0.03	<.02																				462	13.1	7.83
433407112560301	USGS 47	10/18/2000	900	80020	21.76	10.731	25.45		2.393	0.026	<.041																				450	13.2	8.01
433407112560301	USGS 47	4/25/2001	1235	80020	25.5																										484	14.5	7.88
433407112560301	USGS 47	10/15/2001	1451	80020	28.6858	14.93877	28.40258		4.781	0.031	<.04																				488	13.6	7.74
433407112560301	USGS 47	4/15/2002	1134	80020	28.1																										494	11.2	7.89
433407112560301	USGS 47	10/16/2002	1135	80020	11.36	7.39343	22.63		0.817	0.021	<.04																				499	13.5	8
433407112560301	USGS 47	4/10/2003	1128	80020	22.68																										459	13.5	7.95
433407112560301	USGS 47	11/17/2003	1445	80020	22.84	12.4553	25.32		3.184	0.026	<.04																				459	12.8	7.57
433407112560301	USGS 47	10/21/2004	1429	80020	20.361	11.98	24.818		3.269	0.024	<.04																				431	12.5	7.74
433407112560301	USGS 47	10/11/2005	1257	80020	25.199	14.24	26.127		6.549	0.034	<.04																				475	13.2	7.33
433407112560301	USGS 47	10/25/2006	1010	80020	19.811	11.86	23.939		3.542	0.03408	<.02																				438	12.7	7.85
433407112560301	USGS 47	10/14/2008	1146	80020	24.498	15.17	26.368		5.9663	0.03645	<.02																				473	13.5	7.69
433407112560301	USGS 47	10/21/2009	1020	80020	19.316	11.2	25.22		3.468	0.035	<.02																				436	12.9	7.6
433407112560301	USGS 47	10/12/2010	1115	80020	19.593	12.05	24.012		3.197	0.04252	<.010																				425	13	7.58
433407112560301	USGS 47	10/4/2011	1000	80020	16.353	9.809	23.241		2.89	0.02952	<.01																				410	12.9	7.82
433407112560301	USGS 47	10/9/2012	1043	80020	19.091	12.27	23.867		3.38389	0.03676	<.010																				428	13.1	7.59
433401112560301	USGS 48	9/21/1977	1500	80020	36	21	25	10													0.2		10				0				395	13.1	7.7
433401112560301	USGS 48	12/15/1981	920	80020			32		4.5	0.03																						13.4	
433401112560301	USGS 48	10/23/1984	1040	80020	25	15	24		1.5	0.02					8						0.2	<.1	<10				<1					14	
433401112560301	USGS 48	11/9/1988	1000	80020					1.9	0.021																					435	13	7.79
433401112560301	USGS 48	11/6/1989	1135	80020	50	20			3.4	0.021	0.06																				478	14	7.42
433401112560301	USGS 48	4/23/1990	945	80020	24																										440	12.5	8.66
433401112560301	USGS 48	9/13/1990	1250	80020																											439	13.5	8
433401112560301	USGS 48	10/31/1990	1245	80020	25	12	29	11	1.5	<.01	<.01				<1			<1		2	0.3	0.2			<1	77			1		451	13	7.93
433401112560301	USGS 48	4/25/1991	1000	80020	25																										460	13.5	7.96
433401112560301	USGS 48	10/24/1991	1255	80020	32	15			2.5	0.03	0.02																				459	13.5	7.93
433401112560301	USGS 48	4/29/1992	1325	80020	27																										455	14	8.01
433401112560301	USGS 48	10/21/1992	1220	80020	28	15			2.7	0.03	0.01																				469	13.5	7.98
433401112560301	USGS 48	4/30/1993	1425	80020	26																										451	13.5	7.95
433401112560301	USGS 48	10/26/1993	1325	80020	28	14			2.3	0.03	0.02																				473	13.5	7.77
433401112560301	USGS 48	4/22/1994	1010	80020	24																										466	12.7	7.76
433401112560301	USGS 48	10/19/1994	1435	80020	29	15			3.1	0.03	0.02																				488	13.2	7.87
433401112560301	USGS 48	4/13/1995	1010	80020	29																										492	13.3	7.93
433401112560301	USGS 48	10/16/1995	1220	80020	33	16	26		3.1	0.03	<.015																				493	13.1	7.84
433401112560301	USGS 48	4/17/1996	1250	80020	30																										473	13	7.95
433401112560301	USGS 48	10/21/1996	1305	80020	41	20	28		5.2	0.03	<.015																				525	13.3	8.04
433401112560301	USGS 48	4/7/1997	1340	80020	30.497																										489	13.5	7.94
433401112560301	USGS 48	10/14/1997	1340	80020	30.273	14.746	28.351		3.533	0.024	<.015																				491	13.2	7.98
433401112560301	USGS 48	4/9/1998	1250	80020	27.01																										473	13	7.86
433401112560301	USGS 48	10/28/1998	1215	80020	26.78	13.231	26.601		3.435	0.017	0.034																				485	12.7	7.88
433401112560301	USGS 48	4/27/1999	1145	80020	22.162																										455	12.8	7.99
433401112560301	USGS 48	10/20/1999	1250	80020	20.29	11.329	26.23		1.748	0.027	<.02																				455	12.7	7.84
433401112560301	USGS 48	4/17/2000	1325	80020	20.61																	E.14									448	12.9	7.96
433401112560301	USGS 48	10/10/2000	1325	80020	19.35	10.5	26.18		1.451	0.027	<.041																				445	12.6	8.07
433401112560301	USGS 48	4/25/2001	1407	80020	26.41																										465	13.2	7.95
433401112560301	USGS 48	10/10/2001	1000	80020	29.31	14.81439	27.28		2.989	0.025	<.04																				469	12.8	7.74
433401112560301	USGS 48	4/9/2002	1110	80020	27.08																										466	13	7.85
433401112560301	USGS 48	10/16/2002	905	80020	13.09	7.98174	22.95		0.936	0.022	<.04																				507	14.2	7.96
433401112560301	USGS 48	4/10/2003	1315	80020	29.06																										468	13.1	7.93
433401112560301	USGS 48	11/18/2003	1035	80020	27.53	15.437	25.91		3.479	0.026	<.04																				471	13.3	7.56
433401112560301	USGS 48	4/13/2004	946	80020	21.44	12.8	22.65		1.964	0.021	<.04																				443	13.1	7.56
433401112560301	USGS 48	4/12/2005	946	80020	22.017	12.39	24.952		2.005	0.02	<.04																				434	12.7	7.64
433401112560301	USGS 48	4/12/2006	1136	80020	26.743	15.86	25.918		2.916	0.019	<.04																				447	12.9	7.71
433401112560301	USGS 48	10/31/2007	1128	80020	23.072	13.82	25.343		2.778	0.02559	<.02																				435	12.6	7.82
433401112560301	USGS 48	4/16/2008	935	80020	24.093	14.09	25.545		2.724	0.02794	<.02																				438	11.8	7.85
433401112560301	USGS 48	4/9/2009	1013	80020	20.496	11.9	25.788		2.136	0.03016	<.02																				427	12.8	7.76
433401112560301	USGS 48	4/14/2010	1308	80020	20.255	11.48	24.123		1.65	0.03192	<.02																				418	13.2	7.72
433401112560301	USGS 48	4/12/2011	1016	80020	23.323	14.74	25.217		2.567	0.03828	<.010																				426	12.8	7.85
433401112560301	USGS 48	4/5/2012	1013	80020	20.629	11.97	24.246		2.12592	0.02888	<.010																				395	12.7	7.87
433419112560201	USGS 50	9/21/1977	1535	80020	110	86	52														0.2											19.3	
433419112560201	USGS 50	11/9/1988	925	80020					53	0.041																					1060	17	7.7
433419112560201	USGS 50	11/6/1989	1100	80020	86	68			41	0.05	0.041																				895	17	7.79
433419112560201	USGS 50	1/19/1990	1316	80020	81																										920	18.3	7.87
433419112560201	USGS 50	4/23/1990	1025	80020	86																										1120	17.5	7.78
433419112560201	USGS 50	7/24/1990	1105	80020	81																										1130	19	8.14
433419112560201	USGS 50	10/31/1990	1005	80020	81	69	39		62	0.03	0.03										0.2										1010	16	7.82
433419112560201	USGS 50	1/17/1991	1115	80020	78		25														0.3										1080	15.5	7.92
433419112560201	USGS 50	4/25/1991	1045	80020	30																										1020	15.5	7.69
433419112560201	USGS 50	7/19/1991	1105	80020	78																										1010	19	7.8
433419112560201	USGS 50	10/28/1991	1415	80020	75	66			38	0.04	0.03																				820	17	7.76
433419112560201	USGS 50	1/23/1992	1145	80020	73																										880	16	7.91
433419112560201	USGS 50	4/29/1992	1100	80020	69																										995	18.5	7.93
433419112560201	USGS 50	7/23/1992	1300	80020	72																										962	20	7.82
433419112560201	USGS 50	10/21/1992	1345	80020	67	65			34	0.06	0.04																				818	18.5	8
433419112560201	USGS 50	1/25/1993	1438	80020	69																										790	15.5	8.03
433419112560201	USGS 50	4/30/1993	1050	80020	71																										840	18	7.92
433419112560201	USGS 50	7/28/1993	1015	80020	69																										875	18.5	7.78
433419112560201	USGS 50	10/26/1993	1105	80020	68	67			61	0.04	0.03																				1046	16.5	7.99
433419112560201	USGS 50	4/22/1994	1130	80020	68																										914	14.9	7.8
433419112560201	USGS 50	11/1/1994	920	80020	67	62			35	0.04	<.015																				837	16.8	8.25
433419112560201	USGS 50	4/13/1995	1450	80020	68																										817	16.9	8.07
433419112560201	USGS 50	5/18/1995	1116	80020																											809	19.8	8.09
433419112560201	USGS 50	10/16/1995	1345	80020	60	63	42		34	0.04	<.015																				829	18.1	7.97
433419112560201	USGS 50	4/17/1996	1355	80020	65																										835	17.8	7.96
433419112560201	USGS 50	10/21/1996	1405	80020	70	64	44		31	0.05	0.015																				811	17.6	8.5
433419112560201	USGS 50	4/7/1997	1450	80020	60.51																										788	17.5	8.07
433419112560201	USGS 50	10/14/1997	1440	80020	61.232	61.052	42.584		40.4	0.04	<.015																				872	18	8.35
433419112560201	USGS 50	4/9/1998	1345	80020	62.194																										1060	17.7	7.96
433419112560201	USGS 50	10/28/1998	1320	80020	56.165	61.806	38.686		59.436	0.037	0.037																				995	17.6	7.85
433419112560201	USGS 50	4/27/1999	1230	80020	58.683																										1015	18	8.04
433419112560201	USGS 50	10/20/1999	1355	80020	57.27	62.592	38.67		58.362	0.038	<.02																				980	18.1	7.94
433419112560201	USGS 50	10/10/2000	1510	80020	57.39	60.239	40.94		43.061	0.039	<.041																				882	20.3	8
433419112560201	USGS 50	4/10/2001	1113	80020	55.29																										840	17.6	8.09
433419112560201	USGS 50	10/24/2001	1240	80020					4.737	E.012	<.04																				802	15.6	8.21
433419112560201	USGS 50	4/9/2002	1430	80020	55.82																										797	16.5	8.07
433419112560201	USGS 50	10/16/2002	1520	80020	43.84	19.97294	26.45		3.578	0.026	<.04																				812	17.9	7.95
433419112560201	USGS 50	4/23/2003	938	80020	53.84																										750	15.2	7.78
433419112560201	USGS 50	11/17/2003	1125	80020	54.06	59.9892	38.87		25.74	0.102	<.04																				740	14.2	7.63
433419112560201	USGS 50	11/5/2004	1428	80020	54.323	55.54	39.779		33.269	0.02	<.04																				754	16.5	7.97
433419112560201	USGS 50	4/10/2007	1159	80020	52.471	58.18	39.355		22.508	0.03764	<.02																				692	18.4	8.17
433419112560201	USGS 50	10/14/2008	1410	80020	51.954	57.21	39.335		18.9167	0.04785	<.02																				655	17.5	8.02
433350112560601	USGS 51	2/12/1960		80020	40	12	23														0.2										446	12	7.8
433350112560601	USGS 51	8/14/1962		80020		12																											
433350112560601	USGS 51	10/10/1968	1645	80020		18																											
433350112560601	USGS 51	5/8/1969	1422	80020	31																												
433350112560601	USGS 51	9/5/1977	1305	80020	20	14	19	0													0.2		0				40					14.3	
433350112560601	USGS 51	12/14/1981	1455	80020			23		1.2	0.01																						12	
433350112560601	USGS 51	10/10/1984	1020	80020	30	15	22		1.3	<.01					8						0.2	<.1	<10				<1					12.1	
433350112560601	USGS 51	10/13/1987	1245	80020				10							<5			<1	<.5	1		<.1			<1	80			1		520	13.5	8.76
433350112560601	USGS 51	11/7/1988	1440	80020					3.4	0.01																					472	14.1	8.02
433350112560601	USGS 51	10/3/1989	1455	80020					3.1	<.01	0.041																				460	14.1	8.46
433350112560601	USGS 51	4/12/1990	1145	80020	62																										475	13.5	8.44
433350112560601	USGS 51	7/26/1990	1235	80020																											480	14	8.3
433350112560601	USGS 51	10/10/1990	1115	80020	62	20	24		3.3	<.01	<.01										<.1										490	13.5	8.14
433350112560601	USGS 51	4/4/1991	1715	80020	69																										500	13.5	8.44
433350112560601	USGS 51	10/17/1991	1235	80020	74	21			3.4	0.01	0.03																				489	13.5	8.39
433350112560601	USGS 51	4/14/1992	1340	80020	73																										500	13.5	8.3
433350112560601	USGS 51	10/20/1992	1355	80020	73	21			3.6	0.01	0.05																				495	13.5	8.32
433350112560601	USGS 51	4/27/1993	1410	80020	81																										529	13	8.18
433350112560601	USGS 51	9/28/1993	1500	80020	85	21			3.8	<.01	0.05																				560	13	8.16
433350112560601	USGS 51	4/21/1994	1346	80020	95																										583	13	8.15
433350112560601	USGS 51	10/20/1994	1330	80020	100	24			3.6	<.01	0.04																				604	13	8.2
433350112560601	USGS 51	4/19/1995	1330	80020	100																										615	12.8	8.21
